category,asset_id,display_name,current_status,binary_result,previous_strict_status,changed_from_previous_submission,expected_body_family,global_body_template_risk,near_identical_silhouette_neighbors,body_plan,torso,head,eyes,legs_wings_appendages,rear_tail_flukes,signature_traits,current_assessment_and_required_fix,filename,width,height,mode,sha256,previous_sha256,expected_growth_family,overall_growth_form,roots_or_attachment,stem_trunk,leaves_fronds,flower_fruit_spore_harvest,scale_and_silhouette,fruiting_body_family,cap_body,stem_attachment_substrate,surface_spores_texture,cell_or_body_morphology,membrane_shell_wall,locomotion_structures,internal_structures,colony_or_scale_read,procedural_kind,body_or_growth_plan,head_sensory_region,limbs_wings_roots_appendages,rear_tail_or_terminal_region,material_skin_surface,trait_blend_coherence
fauna,Water_Strider,Water Strider,PASS,PASS,FAIL,True,True bugs,HIGH,Chiton,PASS,PASS,PASS,PASS,PASS,PASS,PASS,The very long surface-spanning legs and narrow body now clearly read as a water strider.,Water_Strider.png,440,440,RGBA,f3bc64d1c57611d2f8ce7d38e9b07c60392467904128a0100546add702c265a5,22f958617b85210789b968587fa3e184dfeae7c28d78137d1155dedac06200c9,,,,,,,,,,,,,,,,,,,,,,,
fauna,Woodpecker,Woodpecker,PASS,PASS,FAIL,True,Woodpeckers,HIGH,,PASS,PASS,PASS,PASS,PASS,PASS,PASS,"The climbing posture on a trunk, pointed bill and bird silhouette are recognizable.",Woodpecker.png,440,440,RGBA,faf2b7ed995b5d87c6fed210995a34221a78cae6b4a56496e8a2e82aade80f7d,4e45df27b611e6b4a523d5f2e599d312e6bd6ee8e08dfbc24719f62d17bdaee9,,,,,,,,,,,,,,,,,,,,,,,
flora,African_Ginger,African Ginger,PASS,PASS,HOLD,True,,,,,,,,,,,The basal leaves and upright flower spike are sufficiently recognizable.,African_Ginger.png,440,440,RGBA,a07329c1dabd2af35e960ec08ad0742ea950aed1b1c84cc3338bcf728ca1de18,a83f47425b172927831887e89ecaaf01a214e6a5909f3202bdc887bed541b3eb,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Agave,Agave,PASS,PASS,HOLD,True,,,,,,,,,,,The dense basal rosette of thick pointed succulent leaves and flower stalk read correctly.,Agave.png,440,440,RGBA,6e697872d0aceb7b48a8773fb75ff6cba9b50b7bf3a4f7347d952b5472c7aaee,32d3f9dcfa0cb917d5de7a44104bde5a89f4daa9f9eb9b0ae5ffd136b722132f,12. Succulents and Desert Plants,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Air_Plant,Air Plant,PASS,PASS,HOLD,True,,,,,,,,,,,The epiphytic rosette and central bloom are recognizable at this scale.,Air_Plant.png,440,440,RGBA,4bb6ba6569ed37417541672573d812d3a8580e3eec4048b1f67d67fba9fa269d,f1850b0118bfba73615f0aa4b697c8c80dd7b8cd95b4c3faa019925d6b927a9b,17. Parasitic and Unusual Plants,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Beach_Morning_Glory,Beach Morning Glory,PASS,PASS,FAIL,True,,,,,,,,,,,"The creeping vine, rounded leaves and purple flowers are recognizable.",Beach_Morning_Glory.png,440,440,RGBA,2b86e65bf5ea26de801fe03d3c814306cf39a375f9efd3e5cd0c449eaa1b1071,e16587b0f6c1ae6fd8ed2f891267804495aa28903dfac43f0ecf8c70bfc5a029,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Bladderwrack,Bladderwrack,PASS,PASS,FAIL,True,,,,,,,,,,,The strap-like brown fronds and visible air bladders are recognizable.,Bladderwrack.png,440,440,RGBA,47f779dc31c47f19ae45648e5a371236e32aa999ce7f87c45e72aa0a3455c649,76a4dadba14275f247039a00f842946b714e92415bc02895804ffc81cbd1c237,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Bromeliad,Bromeliad,PASS,PASS,HOLD,True,,,,,,,,,,,The basal rosette and central flower spike read correctly.,Bromeliad.png,440,440,RGBA,1387fdd43316abf3ee356c44ec149b8b73731c962e8a84403f26fb6e497ecbc2,cab93746f4d53002229677cce3ea250192c32016905cedc743800ffda2fad352,10. Flowering Herbs and Wildflowers,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Cabbage,Cabbage,PASS,PASS,PASS,True,,,,,,,,,,,The current compact layered leafy head reads clearly as cabbage.,Cabbage.png,440,440,RGBA,4ff7e7594ebb09fbd1cf30e8e5b82c00a240dcc3f7765fe848455dae5c5c758f,451dec5103e8bddbfb38389c3a38b2336ad0483409bb1810d83e3aee851df636,Leaf vegetables,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Carrot,Carrot,PASS,PASS,PASS,True,,,,,,,,,,,The orange tapering root and feathery green top are now clearly recognizable.,Carrot.png,440,440,RGBA,8e8022c64d8abb98f2978746b731635ffa90fb0a0246a87aad81918ca160db7b,7741584014980677bc3249ccec22f785b058098519ed5e18f4157e686a5e7ce7,Root vegetables,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Cattail,Cattail,PASS,PASS,HOLD,True,,,,,,,,,,,The grasslike wetland leaves and brown cylindrical flower spikes are recognizable.,Cattail.png,440,440,RGBA,140a0861d938a1305d8f2557b159e155869fc9e5be065e5223ebb75f02868638,0691dffc4df3b1d0adc314956bd8d07f37b05c52dc4aafc79b9d397c227c2bd8,14. Aquatic and Wetland Plants,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Coconut,Coconut,PASS,PASS,PASS,True,,,,,,,,,,,PASS — Leave alone. The source plant or harvest organ has an appropriate growth form and recognizable silhouette.,Coconut.png,440,440,RGBA,ffb20e5464d2657614e2bb241b0279a3eef49860d053f1aa86f2721ce917909d,8a6133f4682e32a1e9ec93be568e206afbc422cb87c028aad811818d306c009a,4. Fruit and Nut Trees,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Corn,Corn,PASS,PASS,PASS,True,,,,,,,,,,,"The tall grass stalk, broad leaves and visible ear now read clearly as corn/maize.",Corn.png,440,440,RGBA,40a8e27e9d190563445e330887a51b26c617e254255c00d4940e8b97546112dd,735ed4e4a83cdab55420c9e004dd2fdd4c3f28069333cf3b68258aa714687476,7. Grain and Staple Crops,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Duckweed,Duckweed,PASS,PASS,HOLD,True,,,,,,,,,,,"The floating leaf cluster on water is recognizable, though scale can remain stylized.",Duckweed.png,440,440,RGBA,0d87525e70289fbd8df18009ec0fcd08f42cd94db54adb792476bb3a580ac31a,eea9ba70ee09365308c07c633cf286436a95d077d784d12a39e48ab5a1d0d054,14. Aquatic and Wetland Plants,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Hemp,Hemp,PASS,PASS,PASS,True,,,,,,,,,,,The palmate serrated leaves and upright herb form now clearly distinguish hemp.,Hemp.png,440,440,RGBA,dd45016b12c2e8907caea15670cf02b86a5eed453af7c0ac5831815452e02ff5,fbd57180e21fe465b10dc3517ebf933edd3d7b4a9a9ab504c848594cd81379e0,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Joshua_Tree,Joshua Tree,PASS,PASS,HOLD,True,,,,,,,,,,,The branching woody trunk with spiky terminal rosettes now reads correctly as a Joshua tree.,Joshua_Tree.png,440,440,RGBA,1e2c3bc0319ba2837e594187b4ed8bc10dd43138354abc3f432694d9012aa877,3d5f5c8b468a823eb3eadf231f20b3919f0bdff1ddc1b7498384c19bada75b91,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Kiwi_Fruit,Kiwi Fruit,PASS,PASS,PASS,True,,,,,,,,,,,The climbing vine and attached fuzzy fruits are recognizable.,Kiwi_Fruit.png,440,440,RGBA,417abe00dc5f0a9a5cd9530bf8a207a1b766396d73311a924183f1031282abcc,df1b5c547a96da054e902eea13d7dcedc05df013116063e36b64ebf6439a6364,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Lotus,Lotus,PASS,PASS,PASS,True,,,,,,,,,,,PASS — Leave alone. The source plant or harvest organ has an appropriate growth form and recognizable silhouette.,Lotus.png,440,440,RGBA,1bd5d667f93e7a7babf8ea51ba93804d183636803ada95cfa2a4e1293354d2b3,baac5b7fc010cbecd118109e380061da059fbf9e3c8529b9b218b3a7793d6a2b,14. Aquatic and Wetland Plants,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Pineapple,Pineapple,PASS,PASS,PASS,False,,,,,,,,,,,"The basal spiny rosette, central pineapple fruit and leafy crown are now clearly recognizable.",Pineapple.png,440,440,RGBA,9b88274f7391ea6d613c4e49bfef31084b01cc53dce20e44cc309630c79ca970,9b88274f7391ea6d613c4e49bfef31084b01cc53dce20e44cc309630c79ca970,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Rafflesia,Rafflesia,PASS,PASS,PASS,False,,,,,,,,,,,The current ground-level five-lobed fleshy bloom with spotted petals and central opening is recognizable.,Rafflesia.png,440,440,RGBA,eff3eba959e4d1dad44618933d8284d48e31adcf08bf959c0f409100c5b78981,eff3eba959e4d1dad44618933d8284d48e31adcf08bf959c0f409100c5b78981,17. Parasitic and Unusual Plants,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Rhubarb,Rhubarb,PASS,PASS,HOLD,True,,,,,,,,,,,The basal cluster of large leaves on thick red petioles now reads clearly as rhubarb.,Rhubarb.png,440,440,RGBA,1806ea9b4c66b8483b65da7ba940401372955f7f99862eb9269e924834ae8e69,56d9456a200f917ce238cd29042be9bf367258a16d435c147faebec51370d1c9,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Sea_Lettuce,Sea Lettuce,PASS,PASS,PASS,True,,,,,,,,,,,The broad thin green sheet-like blade now reads correctly as sea lettuce.,Sea_Lettuce.png,440,440,RGBA,57e9fca206a641afbfb44d0b9d3df7bb548797ec345ff0f070847fa58fe6df4d,3dfa47f8322b5947bc927421b7c543bfd216cdd12150fe933c637a51db6268c1,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Tobacco,Tobacco,PASS,PASS,PASS,False,,,,,,,,,,,The tall broad-leaved herb and terminal pink flower cluster now read clearly as tobacco.,Tobacco.png,440,440,RGBA,ab9b19730cb85e5d7f5a86e4cd6a2a8a6b01858712df28f7a4d75c226adc1eff,ab9b19730cb85e5d7f5a86e4cd6a2a8a6b01858712df28f7a4d75c226adc1eff,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Watermelon,Watermelon,PASS,PASS,PASS,True,,,,,,,,,,,The creeping vine and attached round fruit are recognizable.,Watermelon.png,440,440,RGBA,03fef2a558647e28dddebcfccde2b843c4873fef9a1a23c23e9eeda8a7660dc9,399ed989fd3c41570cd8e9c1d5ccddcd56bc6702df0e482d340465485cc15945,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Wild_Strawberry,Wild Strawberry,PASS,PASS,PASS,False,,,,,,,,,,,"The creeping runner, trifoliate leaves, white flowers and red fruit now clearly read as wild strawberry.",Wild_Strawberry.png,440,440,RGBA,0d4ec70731fe72c9cf35778f12a64435280229695caff1713e50dd13fd5d5544,0d4ec70731fe72c9cf35778f12a64435280229695caff1713e50dd13fd5d5544,Other plant or harvest type,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
flora,Yucca,Yucca,PASS,PASS,HOLD,True,,,,,,,,,,,The basal sword-leaf rosette and tall white flower stalk are recognizable.,Yucca.png,440,440,RGBA,b70264afadacadca51666a71b98dc8743a231fcfe8dd12a7f79619c29878ae54,85f8f8de83127c6cac4be92d4cd14e289077e58f250b1b915c6425e9dbe0c915,12. Succulents and Desert Plants,PASS,PASS,PASS,PASS,PASS,PASS,,,,,,,,,,,,,,,,
fungi,Bioluminescent_Mushroom,Bioluminescent Mushroom,PASS,PASS,PASS,True,,,,,,,,,,,The cap-and-stem cluster and localized glow are clear.,Bioluminescent_Mushroom.png,440,440,RGBA,b3e25013204b48dc76fb7f7f3929dc7c503a2de4b8afe6fbff5085a059d3b2c6,a277f69e2d28219dc9e0c0a0c9a3f94ef9c295df4ebec7ae0765fa519df85157,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Black_Truffle,Black Truffle,PASS,PASS,PASS,True,,,,,,,,,,,The irregular underground fruiting body and cut interior are recognizable.,Black_Truffle.png,440,440,RGBA,2d437a221a9dafafbbbd8f618f192069341f1b3302704a5121abdc84e1793999,403d81d2ddc1ce5056a3313ee55541a86fcec3923302c2758b20d911ddf3120e,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Bracket_Fungus,Bracket Fungus,PASS,PASS,PASS,False,,,,,,,,,,,The lateral shelf growth on wood is clear; optional polish is to vary shelf thickness and edge shape.,Bracket_Fungus.png,440,440,RGBA,b3f5e6a614f9160a4517b1e3f542f8ebe4054ce0d20764fe47ce5e597407f426,b3f5e6a614f9160a4517b1e3f542f8ebe4054ce0d20764fe47ce5e597407f426,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Coral_Fungus,Coral Fungus,PASS,PASS,PASS,True,,,,,,,,,,,The branching coral-like fruiting body is recognizable.,Coral_Fungus.png,440,440,RGBA,953bbba045110e5dd1be00bb8c19da52ae0d89e325dc01b532fbebbe594a27b7,b936ba0fd7462ea223b8c6ef18696336376ce884b7c864ab7c140402b8b37370,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Cordyceps,Cordyceps,PASS,PASS,HOLD,True,,,,,,,,,,,The upright parasitic club-like fruiting bodies on a substrate now read as cordyceps.,Cordyceps.png,440,440,RGBA,c375269fa0d75c7f05b146d0076efc8df6c82229fad5b4fdb2b88e624599230a,cd8eb2ae7583931cb181a9c6211420b06457f3f9dd8b12729ec1248ae68e4c34,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Death_Cap,Death Cap,PASS,PASS,FAIL,True,,,,,,,,,,,"The greenish cap, pale stem and basal structure are sufficiently recognizable.",Death_Cap.png,440,440,RGBA,8729d826830e609c946172d9d8fd1b9482c6292dc2557c7a74f6b58ae471ab5a,dce61aecc53f7d74a5b2b6a6e4852ddde25054c881931be254bde9a1c7ad3669,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Destroying_Angel,Destroying Angel,PASS,PASS,FAIL,True,,,,,,,,,,,The white cap-and-stem amanita form is recognizable.,Destroying_Angel.png,440,440,RGBA,abea43cb5466560790065da5f606814673ddadc0ce440e6e5a2cab489546936f,810c0ecbdc6a60d3a28a8636b70be66479cf0a1a56e888f1f0df3f1ab31dec83,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Enoki,Enoki,PASS,PASS,PASS,True,,,,,,,,,,,The dense cluster of long thin white stems and tiny caps is clear.,Enoki.png,440,440,RGBA,06b52cc7668d26d01b5e3b1763670d045e124f687bcca9a30a08d36c8e750d03,71f98bddff033b20f40551ce29cd9725e5d5f62d5ee4b19de1bf8dcccb45b2b3,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Fly_Agaric,Fly Agaric,PASS,PASS,PASS,False,,,,,,,,,,,Red caps with white spots and pale stems are unmistakable.,Fly_Agaric.png,440,440,RGBA,f6b79d2afd93981d1a42335fe5d397feaefd6dd7dbb82ff033f35724ba42a106,f6b79d2afd93981d1a42335fe5d397feaefd6dd7dbb82ff033f35724ba42a106,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Giant_Puffball,Giant Puffball,PASS,PASS,PASS,True,,,,,,,,,,,The large round white fruiting bodies read correctly.,Giant_Puffball.png,440,440,RGBA,410229f45a565d0b4fb0c633b41fd8ee571489eda4281a159dc83de090d45a48,57984858f876e2d29e6bb399e749a4a1fd80f6700504858675b71c400022aec5,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Jelly_Fungus,Jelly Fungus,PASS,PASS,FAIL,True,,,,,,,,,,,The irregular gelatinous orange lobe is recognizable.,Jelly_Fungus.png,440,440,RGBA,26d51f2820a7bef7d3baf7cfc819b5eae58c90b856579efd51e5ef0e0a5d16e4,9d6e6acb119b00d64eb6414b60d95f779f4c086883469b12b5780aa5dde79765,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Maitake,Maitake,PASS,PASS,HOLD,False,,,,,,,,,,,The layered brown rosette of many overlapping fronds is recognizable.,Maitake.png,440,440,RGBA,90816922a0a85eb55b091b54143b601593ee1fee24c24f5c6601819272212e19,90816922a0a85eb55b091b54143b601593ee1fee24c24f5c6601819272212e19,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Morel,Morel,PASS,PASS,FAIL,True,,,,,,,,,,,The tall pitted honeycomb cap and pale stem are recognizable.,Morel.png,440,440,RGBA,cef48b19a0a3038212d7c798840ca2c220b5a16ed81b525fcdff9682196a8888,e68360e5aa09d75ad165f25a3e756d1ae80f99638f6e14dc0a72bc27b794318b,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Oyster_Mushroom,Oyster Mushroom,PASS,PASS,PASS,False,,,,,,,,,,,The overlapping lateral fan-shaped shelves attached to wood read correctly.,Oyster_Mushroom.png,440,440,RGBA,5524b11980735eac416673d40a5aff4573cf9ed32e6032bdb2ec6e637cf80456,5524b11980735eac416673d40a5aff4573cf9ed32e6032bdb2ec6e637cf80456,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Porcini,Porcini,PASS,PASS,HOLD,True,,,,,,,,,,,The stout bolete body with thick stem and rounded brown cap is recognizable.,Porcini.png,440,440,RGBA,e4f38b53a0d3d3f93d30421a9ed29d1eff3eaac87ec7674619622f9a23df56c4,33ee130caa923c14920b292fd978415187ceaf1c9461548083fa2105313f9f86,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Reindeer_Lichen,Reindeer Lichen,PASS,PASS,BLOCKER,False,,,,,,,,,,,The pale branching cushion/mat now reads correctly and canonical ownership is confined to fungi.,Reindeer_Lichen.png,440,440,RGBA,215a932e0f3ed38325bd21bdb2598feb6fe0c433543dfd4b115f6244f24b2c4d,215a932e0f3ed38325bd21bdb2598feb6fe0c433543dfd4b115f6244f24b2c4d,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Shelf_Fungus,Shelf Fungus,PASS,PASS,PASS,False,,,,,,,,,,,The repeated lateral shelves on wood are clear.,Shelf_Fungus.png,440,440,RGBA,0b6a8a30f590a4923ed585701e6289ca6bded5cfd82f5dca661fa8e4a47a4fc7,0b6a8a30f590a4923ed585701e6289ca6bded5cfd82f5dca661fa8e4a47a4fc7,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Shiitake,Shiitake,PASS,PASS,FAIL,True,,,,,,,,,,,The brown cap-and-stem mushrooms are acceptable; optional polish is a broader darker cap and textured surface.,Shiitake.png,440,440,RGBA,2f8e60a17757557a8bc58f8c8d0eee1e2365186f2e40e44f26fb44878afdc047,e2c3d97f563debe253df9ea64fe72d495537e88a779d36e8b99046b832ed0711,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Stinkhorn,Stinkhorn,PASS,PASS,HOLD,False,,,,,,,,,,,The tall pale stalks and dark slimy caps are recognizable.,Stinkhorn.png,440,440,RGBA,381cf4e9d0d264a981e03033cdd9386031da867ea1fd6315991308f225e9e198,381cf4e9d0d264a981e03033cdd9386031da867ea1fd6315991308f225e9e198,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
fungi,Turkey_Tail,Turkey Tail,PASS,PASS,HOLD,True,,,,,,,,,,,The layered fan shelves attached to wood are recognizable.,Turkey_Tail.png,440,440,RGBA,0af5396adeb0f8a81c98cbff5a29231d42523459323c77417227255b15dcbb12,fbc43c055e46c4dfa2a9002e2158d9fdcd6ac22b8d63bf90d6411ee32d8dd887,,,,,,,,PASS,PASS,PASS,PASS,,,,,,,,,,,,
microbe,Amoeba,Amoeba,PASS,PASS,PASS,True,,,,,,,,,,,"The irregular cell outline, pseudopod-like lobe, nucleus and vacuoles are recognizable.",Amoeba.png,440,440,RGBA,6598feb6937535ae7f0b897ca0abfcef09d7bfe4cfbb2508fbae70dcff7d4b22,00f1d1a5fb2095c765230df82c08db7e30a451361ff84767c520db0276a8659f,,,,,,,,,,,,PASS,PASS,PASS,PASS,PASS,,,,,,,
microbe,Bioluminescent_Plankton,Bioluminescent Plankton,PASS,PASS,HOLD,True,,,,,,,,,,,The flagellated glowing plankton cells are coherent and readable.,Bioluminescent_Plankton.png,440,440,RGBA,67794fb6dabb70c0470a8280ed67b7456e0fe31ba4b2700987feab7aac6356d1,9e0571913a9a1781da883a1ab9dad5baa9843a18113c50e2097ab89f83a4a963,,,,,,,,,,,,PASS,PASS,PASS,PASS,PASS,,,,,,,
microbe,Cyanobacteria,Cyanobacteria,PASS,PASS,PASS,True,,,,,,,,,,,The long filamentous chains with specialized cells are recognizable.,Cyanobacteria.png,440,440,RGBA,9afbd9438774232757d0e560a080419044b919596cd93b71b5073557ad44bba8,3a57262608d0eb9e353e7f84eeec77cfb89702ac104251be6e7fedfc8b9a0bf9,,,,,,,,,,,,PASS,PASS,PASS,PASS,PASS,,,,,,,
microbe,Diatom,Diatom,PASS,PASS,PASS,True,,,,,,,,,,,The rigid symmetric silica frustule is clear.,Diatom.png,440,440,RGBA,eaa6e3cf523adf71372a83546a8ae835d4d850b4131a982613d7304ac102bbef,04b4479a67a34297c2688a3fcd27c103b2264e92a8a8c6ec0773a804a28df6b5,,,,,,,,,,,,PASS,PASS,PASS,PASS,PASS,,,,,,,
microbe,Foraminiferan,Foraminiferan,PASS,PASS,FAIL,False,,,,,,,,,,,The chambered cluster and radiating pseudopodia now clearly read as a foraminiferan.,Foraminiferan.png,440,440,RGBA,4efe712a8a2877b575b5d9866be35f178c3eed8e9638e19be0b6a2447c94e3a7,4efe712a8a2877b575b5d9866be35f178c3eed8e9638e19be0b6a2447c94e3a7,,,,,,,,,,,,PASS,PASS,PASS,PASS,PASS,,,,,,,
microbe,Paramecium,Paramecium,PASS,PASS,PASS,True,,,,,,,,,,,"The slipper-shaped ciliate body, surface cilia and internal structures are recognizable.",Paramecium.png,440,440,RGBA,7304a4e56767398720450ff82b4e67b831c69626cc766ab743a66e4a6adaa6d0,be74acb3e3308be33c1e0a7819b3ca1f484e3e603ddc1ee082a05177b16974fd,,,,,,,,,,,,PASS,PASS,PASS,PASS,PASS,,,,,,,
microbe,Radiolarian,Radiolarian,PASS,PASS,HOLD,False,,,,,,,,,,,The radial mineral shell and internal geometry are recognizable.,Radiolarian.png,440,440,RGBA,7e957b0a5e7025c495e093a10d0b5a9d223252685c4f308144d9bc4f698935cf,7e957b0a5e7025c495e093a10d0b5a9d223252685c4f308144d9bc4f698935cf,,,,,,,,,,,,PASS,PASS,PASS,PASS,PASS,,,,,,,
procedural,fauna-h0-s0,fauna-h0-s0,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s0.png,440,440,RGBA,2ffb4efd528804bf9045547f84f3b216b9f2941b144b3c2ff4c4d346ed18d345,37be5335faa208955c8468783f3a86debb9290e89ad63c4189174fa3e0c48a03,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s1,fauna-h0-s1,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s1.png,440,440,RGBA,fec5de91ce882bfa6c477228b6d8a8f386d714fa1ada2462a9c1b74b79c192f4,0f26ad5dc48549dc59c56f7e0c97e375672e5315ea9daa1573a4a11cbdfeb1f2,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s10,fauna-h0-s10,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s10.png,440,440,RGBA,9b29c21db362af0c8b3ee34e1433515076160cd14fab185f1195ac3df05c9f69,aaba5e1b59db109a1a5d41d70ff010e299c68996bcffc363dca5bea92b9960c5,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s11,fauna-h0-s11,PASS,PASS,PASS,False,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s11.png,440,440,RGBA,46fa93407af6c152169e1d9e8aa04f3df221f7eb3211ce151500b1c969947e2c,46fa93407af6c152169e1d9e8aa04f3df221f7eb3211ce151500b1c969947e2c,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s12,fauna-h0-s12,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s12.png,440,440,RGBA,6fe0d6bf847b2f9551fb4ce27148ca74070b6c7bd879c5f52dde25e32ae6a5df,b50a27dc348992de5c6189c919eea5352e2e52ae67f536325b980a3773c7ac31,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s13,fauna-h0-s13,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s13.png,440,440,RGBA,918e2a8b016e9888494d4342796c3d69390dc76677231dff463267dd759bdf3e,d8877c61ef57524a3bf03fc6c516e210250e7b91d47da49c4339d44e250ca52a,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
procedural,fauna-h0-s14,fauna-h0-s14,PASS,PASS,PASS,True,,,,,,,,,,,"The generated phenotype shows a coherent blend of body/growth plan, appendages, terminal structures and surface material. Earth-species accuracy is not required; leave this combination alone unless runtime animation reveals attachment problems.",fauna-h0-s14.png,440,440,RGBA,1c17e363605893468855b3c1bee932312d3a00a95b5a507a4f4d9d28470eead7,d304f6ebfd46b7902e27a5aa067e6f5848083f78d528d2a388ce1008fdfd4411,,,,,,,,,,,,,,,,,fauna,PASS,PASS,PASS,PASS,PASS,PASS
